"positionId","warehouse","product","eventTime"
"5386","W-37","P-40","1543994428777"
"5387","W-38","P-58","1543970292810"
"5388","W-39","P-39","1543973871496"
"5389","W-40","P-1","1543952939424"
"5390","W-41","P-98","1544018160034"
"5391","W-42","P-20","1544023661303"
"5392","W-43","P-4","1544023515430"
"5393","W-44","P-74","1543971979016"
"5394","W-45","P-32","1543985483509"
"5395","W-46","P-12","1544016180012"
"5396","W-47","P-62","1543973400449"
"5397","W-48","P-41","1543943562055"
"5398","W-49","P-22","1543941139473"
"5399","W-50","P-90","1543953192134"
"5400","W-1","P-82","1543982015005"
"5401","W-2","P-51","1544016792306"
"5402","W-3","P-72","1544005717433"
"5403","W-4","P-41","1544015765126"
"5404","W-5","P-91","1543998270396"
"5405","W-6","P-23","1544004375995"
"5406","W-7","P-77","1543951042091"
"5407","W-8","P-38","1543989688817"
"5408","W-9","P-49","1543940728940"
"5409","W-10","P-75","1544010962014"
"5410","W-11","P-50","1543940193682"
"5411","W-12","P-79","1544005578231"
"5412","W-13","P-21","1543958285125"
"5413","W-14","P-67","1543948214356"
"5414","W-15","P-43","1543992660026"
"5415","W-16","P-99","1544003233452"
"5416","W-17","P-39","1544004919044"
"5417","W-18","P-76","1543956390621"
"5418","W-19","P-83","1544016083596"
"5419","W-20","P-91","1544006912694"
"5420","W-21","P-15","1544013274496"
"5421","W-22","P-4","1543946882636"
"5422","W-23","P-18","1543989598793"
"5423","W-24","P-66","1543954078232"
"5424","W-25","P-11","1543953673171"
"5425","W-26","P-80","1543975296040"
"5426","W-27","P-13","1544016856319"
"5427","W-28","P-48","1543992097857"
"5428","W-29","P-32","1543983366204"
"5429","W-30","P-49","1543995749355"
"5430","W-31","P-71","1543975973410"
"5431","W-32","P-54","1544003463284"
"5432","W-33","P-81","1544005417998"
"5433","W-34","P-75","1543974121493"
"5434","W-35","P-78","1543967057037"
"5435","W-36","P-19","1543995298436"
"5436","W-37","P-5","1543983559050"
"5437","W-38","P-31","1543962825631"
"5438","W-39","P-13","1544018307079"
"5439","W-40","P-55","1543946148001"
"5440","W-41","P-54","1543945073592"
"5441","W-42","P-9","1543981318571"
"5442","W-43","P-27","1543993737394"
"5443","W-44","P-99","1543992006578"
"5444","W-45","P-62","1543943548896"
"5445","W-46","P-92","1543947053879"
"5446","W-47","P-68","1543965723765"
"5447","W-48","P-44","1543950400299"
"5448","W-49","P-80","1543996114262"
"5449","W-50","P-73","1543984358264"
"5450","W-1","P-10","1544008191410"
"5451","W-2","P-77","1543995774213"
"5452","W-3","P-63","1543956815478"
"5453","W-4","P-40","1543978040106"
"5454","W-5","P-81","1543991825794"
"5455","W-6","P-5","1543941378599"
"5456","W-7","P-78","1543965673672"
"5457","W-8","P-31","1544020756965"
"5458","W-9","P-44","1543982304720"
"5459","W-10","P-6","1543965321803"
"5460","W-11","P-34","1543944124169"
"5461","W-12","P-64","1544002448123"
"5462","W-13","P-32","1544021688401"
"5463","W-14","P-38","1543998257938"
"5464","W-15","P-44","1543986392659"
"5465","W-16","P-27","1543999334068"
"5466","W-17","P-89","1544020953604"
"5467","W-18","P-31","1543977225417"
"5468","W-19","P-83","1544022910369"
"5469","W-20","P-1","1543977053503"
"5470","W-21","P-75","1543982780002"
"5471","W-22","P-44","1543991394771"
"5472","W-23","P-26","1544025039233"
"5473","W-24","P-9","1543949746580"
"5474","W-25","P-17","1543972041279"
"5475","W-26","P-69","1544006712737"
"5476","W-27","P-21","1543954135655"
"5477","W-28","P-3","1544013852682"
"5478","W-29","P-18","1544007239373"
"5479","W-30","P-54","1544003383666"
"5480","W-31","P-6","1544022283937"
"5481","W-32","P-26","1544015165313"
"5482","W-33","P-82","1543952214411"
"5483","W-34","P-98","1543968573778"
"5484","W-35","P-73","1543949557963"
"5485","W-36","P-43","1543977012499"
"5486","W-37","P-81","1543971639793"
"5487","W-38","P-54","1543998301427"
"5488","W-39","P-2","1543984962735"
"5489","W-40","P-38","1544022843840"
"5490","W-41","P-89","1543997809876"
"5491","W-42","P-63","1543940845179"
"5492","W-43","P-97","1544007537297"
"5493","W-44","P-80","1543997574496"
"5494","W-45","P-18","1543946634794"
"5495","W-46","P-17","1544000228677"
"5496","W-47","P-75","1544000134615"
"5497","W-48","P-37","1544005671181"
"5498","W-49","P-72","1543969391071"
"5499","W-50","P-12","1543997324043"
"5500","W-1","P-53","1543967668469"
"5501","W-2","P-72","1543952986546"
"5502","W-3","P-83","1544014711277"
"5503","W-4","P-19","1543977693476"
"5504","W-5","P-90","1544010649501"
"5505","W-6","P-91","1543963515000"
"5506","W-7","P-54","1543952639666"
"5507","W-8","P-97","1543977054938"
"5508","W-9","P-40","1544020077108"
"5509","W-10","P-2","1543983040206"
"5510","W-11","P-89","1543994443045"
"5511","W-12","P-62","1543955435282"
"5512","W-13","P-5","1543969280182"
"5513","W-14","P-30","1543967205651"
"5514","W-15","P-15","1543967156415"
"5515","W-16","P-62","1543964491506"
"5516","W-17","P-63","1543956311897"
"5517","W-18","P-55","1543957477125"
"5518","W-19","P-69","1543951215297"
"5519","W-20","P-23","1544025381769"
"5520","W-21","P-4","1543946255812"
"5521","W-22","P-71","1543962080498"
"5522","W-23","P-21","1544003519446"
"5523","W-24","P-33","1543983437168"
"5524","W-25","P-17","1544023548732"
"5525","W-26","P-2","1543971222797"
"5526","W-27","P-56","1543943320274"
"5527","W-28","P-49","1543977215457"
"5528","W-29","P-47","1543989374548"
"5529","W-30","P-50","1543965005306"
"5530","W-31","P-66","1544005152066"
"5531","W-32","P-35","1543981123448"
"5532","W-33","P-77","1543992458895"
"5533","W-34","P-25","1543986165335"
"5534","W-35","P-91","1543952810555"
"5535","W-36","P-15","1543981052802"
"5536","W-37","P-91","1543960896949"
"5537","W-38","P-84","1544000339900"
"5538","W-39","P-8","1544019502872"
"5539","W-40","P-22","1543964157329"
"5540","W-41","P-84","1543955448017"
"5541","W-42","P-66","1543997026262"
"5542","W-43","P-3","1543965000633"
"5543","W-44","P-84","1544021399307"
"5544","W-45","P-87","1543946120184"
"5545","W-46","P-13","1543979561682"
"5546","W-47","P-73","1544026321301"
"5547","W-48","P-92","1543975186867"
"5548","W-49","P-12","1543964615876"
"5549","W-50","P-1","1543993223590"
"5550","W-1","P-24","1543965009479"
"5551","W-2","P-55","1544024757012"
"5552","W-3","P-27","1543942252110"
"5553","W-4","P-26","1544025098797"
"5554","W-5","P-3","1544017086043"
"5555","W-6","P-83","1543985582359"
"5556","W-7","P-36","1543947842817"
"5557","W-8","P-40","1543961976954"
"5558","W-9","P-13","1543951789646"
"5559","W-10","P-44","1543949032927"
"5560","W-11","P-96","1544019822482"
"5561","W-12","P-49","1543985998211"
"5562","W-13","P-16","1543944678700"
"5563","W-14","P-62","1543991678256"
"5564","W-15","P-95","1543966693536"
"5565","W-16","P-67","1543948880093"
"5566","W-17","P-1","1544024337565"
"5567","W-18","P-20","1543942466137"
"5568","W-19","P-6","1543959209379"
"5569","W-20","P-22","1543943465148"
"5570","W-21","P-55","1544013020688"
"5571","W-22","P-36","1543962484815"
"5572","W-23","P-43","1544000132239"
"5573","W-24","P-23","1543992671429"
"5574","W-25","P-15","1544012279533"
"5575","W-26","P-80","1543940127209"
"5576","W-27","P-14","1543964303046"
"5577","W-28","P-57","1543984366802"
"5578","W-29","P-55","1543942499781"
"5579","W-30","P-21","1543953413847"
"5580","W-31","P-15","1543993687300"
"5581","W-32","P-74","1543963715117"
"5582","W-33","P-66","1543942692016"
"5583","W-34","P-25","1543959352068"
"5584","W-35","P-33","1543982045273"
"5585","W-36","P-78","1543984609579"
"5586","W-37","P-99","1544021314974"
"5587","W-38","P-12","1543943594992"
"5588","W-39","P-31","1544020819804"
"5589","W-40","P-38","1543998771053"
"5590","W-41","P-23","1543972677045"
"5591","W-42","P-49","1543961751198"
"5592","W-43","P-20","1543985306571"
"5593","W-44","P-80","1543982834840"
"5594","W-45","P-95","1543945156733"
"5595","W-46","P-64","1543955584343"
"5596","W-47","P-32","1543975521807"
"5597","W-48","P-73","1544006654491"
"5598","W-49","P-4","1543980760302"
"5599","W-50","P-20","1543962821098"
"5600","W-1","P-30","1543988432998"
"5601","W-2","P-76","1543971028833"
"5602","W-3","P-66","1544006713249"
"5603","W-4","P-27","1543971260450"
"5604","W-5","P-92","1544009001555"
"5605","W-6","P-4","1543971101809"
"5606","W-7","P-46","1543992381730"
"5607","W-8","P-41","1544010098248"
"5608","W-9","P-2","1543993635961"
"5609","W-10","P-77","1543993506932"
"5610","W-11","P-60","1544015513439"
"5611","W-12","P-50","1543984345617"
"5612","W-13","P-84","1544001496875"
"5613","W-14","P-85","1544025211361"
"5614","W-15","P-60","1543994802233"
"5615","W-16","P-32","1543940381617"
"5616","W-17","P-73","1543971794134"
"5617","W-18","P-42","1544016909361"
"5618","W-19","P-84","1543997292739"
"5619","W-20","P-91","1543978651383"
"5620","W-21","P-33","1543993690815"
"5621","W-22","P-44","1543966107813"
"5622","W-23","P-63","1543998921043"
"5623","W-24","P-87","1543966319708"
"5624","W-25","P-67","1544010818522"
"5625","W-26","P-55","1543975452207"
"5626","W-27","P-31","1543990153030"
"5627","W-28","P-79","1544018052653"
"5628","W-29","P-50","1543960042803"
"5629","W-30","P-37","1544018414234"
"5630","W-31","P-53","1543981325333"
"5631","W-32","P-18","1543952345023"
"5632","W-33","P-84","1543990775414"
"5633","W-34","P-82","1543984175622"
"5634","W-35","P-34","1543990329510"
"5635","W-36","P-85","1544011882022"
"5636","W-37","P-97","1543940364972"
"5637","W-38","P-21","1543962583578"
"5638","W-39","P-99","1543957792398"
"5639","W-40","P-11","1543971537744"
"5640","W-41","P-74","1544013527036"
"5641","W-42","P-34","1543978536170"
"5642","W-43","P-8","1543969289237"
"5643","W-44","P-28","1543984634888"
"5644","W-45","P-15","1543965319339"
"5645","W-46","P-54","1543944204632"
"5646","W-47","P-97","1543978360677"
"5647","W-48","P-32","1544022010816"
"5648","W-49","P-30","1544026423137"
"5649","W-50","P-1","1543987455898"
"5650","W-1","P-30","1543984573020"
"5651","W-2","P-51","1544018890051"
"5652","W-3","P-90","1543996025617"
"5653","W-4","P-50","1543943877438"
"5654","W-5","P-32","1543993029032"
"5655","W-6","P-4","1543952198830"
"5656","W-7","P-72","1543963440689"
"5657","W-8","P-23","1543955516324"
"5658","W-9","P-67","1544015569068"
"5659","W-10","P-46","1543948768950"
"5660","W-11","P-82","1543983479171"
"5661","W-12","P-23","1544023549824"
"5662","W-13","P-64","1543969980318"
"5663","W-14","P-66","1544007898499"
"5664","W-15","P-56","1543942510546"
"5665","W-16","P-3","1544016614257"
"5666","W-17","P-62","1544023944454"
"5667","W-18","P-8","1543977811356"
"5668","W-19","P-100","1544010011233"
"5669","W-20","P-95","1543973507513"
"5670","W-21","P-7","1543974687416"
"5671","W-22","P-91","1543995829127"
"5672","W-23","P-62","1544026422705"
"5673","W-24","P-33","1543984035616"
"5674","W-25","P-10","1543970795284"
"5675","W-26","P-60","1544010598130"
"5676","W-27","P-61","1543968300645"
"5677","W-28","P-11","1544006776942"
"5678","W-29","P-98","1543991472778"
"5679","W-30","P-81","1543996597686"
"5680","W-31","P-63","1543952270859"
"5681","W-32","P-17","1543998861887"
"5682","W-33","P-46","1544020427334"
"5683","W-34","P-35","1543975506915"
"5684","W-35","P-97","1543976177679"
"5685","W-36","P-72","1544021873756"
"5686","W-37","P-77","1544002572812"
"5687","W-38","P-42","1543986388466"
"5688","W-39","P-79","1543998714354"
"5689","W-40","P-71","1544016671957"
"5690","W-41","P-26","1544022894931"
"5691","W-42","P-3","1543996293972"
"5692","W-43","P-49","1543964959823"
"5693","W-44","P-29","1543960613006"
"5694","W-45","P-67","1544012582074"
"5695","W-46","P-54","1543978024951"
"5696","W-47","P-69","1543974036273"
"5697","W-48","P-60","1544020021749"
"5698","W-49","P-65","1543979590951"
"5699","W-50","P-97","1544025267828"
"5700","W-1","P-25","1543998373440"
"5701","W-2","P-38","1544020975567"
"5702","W-3","P-79","1543947093951"
"5703","W-4","P-60","1543962480164"
"5704","W-5","P-41","1543976406497"
"5705","W-6","P-34","1543961492264"
"5706","W-7","P-41","1543988306181"
"5707","W-8","P-70","1543992783582"
"5708","W-9","P-13","1543992044501"
"5709","W-10","P-21","1543985964914"
"5710","W-11","P-54","1543943062739"
"5711","W-12","P-74","1543949153888"
"5712","W-13","P-39","1543979528142"
"5713","W-14","P-77","1543995720453"
"5714","W-15","P-92","1544020325212"
"5715","W-16","P-14","1543940469581"
"5716","W-17","P-63","1543960587401"
"5717","W-18","P-96","1544009571585"
"5718","W-19","P-26","1544026459644"
"5719","W-20","P-52","1543994622395"
"5720","W-21","P-59","1543942289148"
"5721","W-22","P-60","1543953634894"
"5722","W-23","P-30","1544019857353"
"5723","W-24","P-85","1543961193543"
"5724","W-25","P-63","1543991017047"
"5725","W-26","P-85","1544012452833"
"5726","W-27","P-88","1544012497165"
"5727","W-28","P-90","1543972832800"
"5728","W-29","P-62","1543951407776"
"5729","W-30","P-100","1544018214872"
"5730","W-31","P-58","1544014104088"
"5731","W-32","P-64","1544015435514"
"5732","W-33","P-82","1543975935521"
"5733","W-34","P-12","1543956613592"
"5734","W-35","P-22","1543953613072"
"5735","W-36","P-42","1543950491608"
"5736","W-37","P-46","1544013954978"
"5737","W-38","P-67","1544002016230"
"5738","W-39","P-51","1543961335417"
"5739","W-40","P-9","1543955179473"
"5740","W-41","P-36","1543959504522"
"5741","W-42","P-25","1543956112826"
"5742","W-43","P-73","1543965512998"
"5743","W-44","P-53","1543955164909"
"5744","W-45","P-5","1543948529422"
"5745","W-46","P-50","1543972950937"
"5746","W-47","P-4","1543989114829"
"5747","W-48","P-80","1543942539478"
"5748","W-49","P-46","1544014054443"
"5749","W-50","P-54","1543997959771"
"5750","W-1","P-1","1543972382303"
"5751","W-2","P-84","1543957307158"
"5752","W-3","P-43","1543948470108"
"5753","W-4","P-79","1543986047908"
"5754","W-5","P-24","1544021534864"
"5755","W-6","P-76","1543947844424"
"5756","W-7","P-99","1543953370947"
"5757","W-8","P-31","1543963563588"
"5758","W-9","P-100","1544005450022"
"5759","W-10","P-1","1543959622427"
"5760","W-11","P-79","1544016817166"
"5761","W-12","P-46","1543962312524"
"5762","W-13","P-39","1543965385366"
"5763","W-14","P-19","1543974786593"
"5764","W-15","P-87","1543977575873"
"5765","W-16","P-97","1544009423355"
"5766","W-17","P-63","1543968068065"
"5767","W-18","P-90","1544015301085"
"5768","W-19","P-18","1543999437857"
"5769","W-20","P-55","1543965480233"
"5770","W-21","P-15","1543976506332"
"5771","W-22","P-75","1543951564082"
"5772","W-23","P-47","1543948698196"
"5773","W-24","P-24","1543968140284"
"5774","W-25","P-64","1543976060003"
"5775","W-26","P-47","1543982980439"
"5776","W-27","P-62","1544000400107"
"5777","W-28","P-21","1543990024137"
"5778","W-29","P-39","1543979445929"
"5779","W-30","P-19","1543969694543"
"5780","W-31","P-49","1543995571582"
"5781","W-32","P-37","1543956917091"
"5782","W-33","P-14","1544014726467"
"5783","W-34","P-91","1544022027943"
"5784","W-35","P-59","1543995534719"
"5785","W-36","P-38","1543982015224"
"5786","W-37","P-93","1543972132784"
"5787","W-38","P-8","1543945977980"
"5788","W-39","P-64","1543986692176"
"5789","W-40","P-31","1543981624549"
"5790","W-41","P-59","1544020314490"
"5791","W-42","P-60","1544012395440"
"5792","W-43","P-51","1543976190110"
"5793","W-44","P-21","1544010774725"
"5794","W-45","P-28","1543949033962"
"5795","W-46","P-75","1543970346848"
"5796","W-47","P-49","1543948928103"
"5797","W-48","P-56","1543967151379"
"5798","W-49","P-93","1543941931967"
"5799","W-50","P-25","1544024944047"
"5800","W-1","P-18","1544011438729"
"5801","W-2","P-16","1544009107308"
"5802","W-3","P-27","1543975478963"
"5803","W-4","P-28","1543943705409"
"5804","W-5","P-78","1543966650658"
"5805","W-6","P-4","1543984161497"
"5806","W-7","P-55","1544004153452"
"5807","W-8","P-47","1543979833032"
"5808","W-9","P-59","1543941252669"
"5809","W-10","P-18","1543973322819"
"5810","W-11","P-75","1543989909741"
"5811","W-12","P-91","1543957801273"
"5812","W-13","P-89","1543994142419"
"5813","W-14","P-21","1543996003574"
"5814","W-15","P-48","1543959797068"
"5815","W-16","P-9","1544002438870"
"5816","W-17","P-94","1543958508469"
"5817","W-18","P-38","1543971380997"
"5818","W-19","P-62","1543975032437"
"5819","W-20","P-66","1543978837014"
"5820","W-21","P-69","1543978900334"
"5821","W-22","P-32","1543995812593"
"5822","W-23","P-35","1543946547802"
"5823","W-24","P-5","1544017622824"
"5824","W-25","P-14","1543994412881"
"5825","W-26","P-22","1544022574392"
"5826","W-27","P-68","1543956202522"
"5827","W-28","P-29","1543996738759"
"5828","W-29","P-72","1544021130067"
"5829","W-30","P-37","1543943290897"
"5830","W-31","P-70","1543944182920"
"5831","W-32","P-93","1543974511998"
"5832","W-33","P-28","1543990881880"
"5833","W-34","P-9","1543992456819"
"5834","W-35","P-31","1544017865494"
"5835","W-36","P-84","1544025567520"
"5836","W-37","P-36","1543979408221"
"5837","W-38","P-1","1544021216217"
"5838","W-39","P-51","1544022780456"
"5839","W-40","P-100","1544021299205"
"5840","W-41","P-61","1543966379331"
"5841","W-42","P-45","1543946821525"
"5842","W-43","P-72","1543940799272"
"5843","W-44","P-27","1543995394403"
"5844","W-45","P-66","1544015262369"
"5845","W-46","P-69","1543999750661"
"5846","W-47","P-22","1544021474746"
"5847","W-48","P-17","1543978182670"
"5848","W-49","P-100","1544010394936"
"5849","W-50","P-58","1544007076262"
"5850","W-1","P-41","1543977479961"
"5851","W-2","P-30","1544019581626"
"5852","W-3","P-29","1543962504460"
"5853","W-4","P-33","1543963253489"
"5854","W-5","P-16","1543957155124"
"5855","W-6","P-88","1544022861057"
"5856","W-7","P-7","1543942885087"
"5857","W-8","P-71","1543948842429"
"5858","W-9","P-71","1544021178161"
"5859","W-10","P-77","1544001969965"
"5860","W-11","P-74","1543940353632"
"5861","W-12","P-3","1543993691352"
"5862","W-13","P-70","1543944532710"
"5863","W-14","P-39","1543987275482"
"5864","W-15","P-99","1543990962448"
"5865","W-16","P-36","1543945134196"
"5866","W-17","P-46","1543960275309"
"5867","W-18","P-87","1543985701064"
"5868","W-19","P-78","1543979909768"
"5869","W-20","P-29","1543998853520"
"5870","W-21","P-47","1544014540102"
"5871","W-22","P-39","1543944006974"
"5872","W-23","P-100","1543972886671"
"5873","W-24","P-71","1544006765293"
"5874","W-25","P-87","1544010162460"
"5875","W-26","P-3","1543969101329"
